Date_Time,t_in,t_out,temp_diff,power_heating,power_cooling,power_electricity,total_power
2019/08/07  10:00:00,25.890262663531924,25.55,0.3402626635319237,0.0,0.0,2.1839760289092003,0.0
2019/08/07  11:00:00,26.41045028724928,26.775000000000006,-0.36454971275072623,0.0,0.0,2.1839760289092003,0.0
2019/08/07  12:00:00,26.987922302223616,28.075,-1.0870776977763832,0.0,0.0,2.1839760289092003,0.0
2019/08/07  13:00:00,27.565323410537403,29.375,-1.8096765894625975,0.0,0.0,2.1839760289092003,0.0
2019/08/07  14:00:00,28.08497743213478,29.775,-1.690022567865217,0.0,0.0,2.1839760289092003,0.0
2019/08/07  15:00:00,27.51713948339604,29.95,-2.4328605166039594,0.0,32.340071699564746,2.1839760289092003,32.340071699564746
2019/08/07  16:00:00,26.993644103530702,30.075000000000006,-3.0813558964693044,0.0,23.932326213640984,2.1839760289092003,23.932326213640984
2019/08/07  17:00:00,26.488612989216353,29.5,-3.011387010783647,0.0,37.07833501135082,6.0025270289092,37.07833501135082
2019/08/07  18:00:00,26.259651730125395,28.775000000000006,-2.515348269874611,0.0,31.91969688169232,6.0025270289092,31.91969688169232
2019/08/07  19:00:00,26.148133171307173,28.0,-1.8518668286928275,0.9429293549249144,36.19693763506795,11.52143461032736,37.13986698999286
2019/08/07  20:00:00,26.023753462800002,27.05,-1.0262465371999987,0.9429293549249144,33.84361460774249,11.52143461032736,34.7865439626674
2019/08/07  21:00:00,25.90597652379642,25.975,-0.06902347620358285,0.9429293549249144,29.89235799733237,11.52143461032736,30.835287352257282
2019/08/07  22:00:00,25.804508814746306,24.95,0.8545088147463069,0.9429293549249144,24.238890678984546,11.52143461032736,25.18182003390946
2019/08/07  23:00:00,25.67977747016976,24.55,1.1297774701697598,0.0,15.800022016287992,4.9012611972863205,15.800022016287992
2019/08/07  23:59:59,25.873684329495404,24.425,1.4486843294954035,0.0,0.0,0.6107391265908003,0.0
2019/08/08  01:00:00,25.883537214291522,24.25,1.6335372142915219,0.0,0.0,0.6107391265908003,0.0
2019/08/08  02:00:00,25.785064733220395,23.75,2.035064733220395,0.0,0.0,0.6107391265908003,0.0
2019/08/08  03:00:00,25.622127059235872,23.15,2.4721270592358735,0.0,0.0,0.6107391265908003,0.0
2019/08/08  04:00:00,25.419712221464547,21.725,3.6947122214645454,0.0,0.0,0.6107391265908003,0.0
2019/08/08  05:00:00,25.18908037174616,20.925,4.264080371746161,0.0,0.8295885960673495,0.6107391265908003,0.8295885960673495
2019/08/08  06:00:00,25.035280687441507,20.5,4.535280687441507,0.0,0.247747141138473,0.6107391265908003,0.247747141138473
2019/08/08  07:00:00,24.864011152864066,20.025,4.839011152864067,4.714646774624573,0.44530930459553125,17.566156936,5.159956079220104
2019/08/08  08:00:00,24.81819744883385,20.275,4.543197448833851,4.714646774624573,2.385949295610558,17.566156936,7.100596070235131
2019/08/08  09:00:00,24.911933881762135,20.700000000000006,4.211933881762128,4.714646774624573,4.214550163981321,17.566156936,8.929196938605894
2019/08/08  10:00:00,25.189866637952015,21.175,4.014866637952014,0.0,0.0,2.1839760289092003,0.0
2019/08/08  11:00:00,25.453511065005763,22.125,3.328511065005763,0.0,0.0,2.1839760289092003,0.0
2019/08/08  12:00:00,25.70924751080791,23.15,2.5592475108079107,0.0,0.0,2.1839760289092003,0.0
2019/08/08  13:00:00,26.068627050925624,24.225,1.8436270509256225,0.0,0.0,2.1839760289092003,0.0
2019/08/08  14:00:00,26.400639279581142,24.35,2.050639279581141,0.0,0.0,2.1839760289092003,0.0
2019/08/08  15:00:00,26.060550999932303,24.225,1.8355509999323019,0.0,7.828303194136707,2.1839760289092003,7.828303194136707
2019/08/08  16:00:00,26.09587056109699,24.05,2.04587056109699,0.0,8.991691740859082,2.1839760289092003,8.991691740859082
2019/08/08  17:00:00,25.895580164099325,23.25,2.645580164099325,0.0,12.042919223612373,6.0025270289092,12.042919223612373
